File_name,Observed_steering_angle(Ground_truth),Predicted_steering_angle
1479425448083725825.jpg,-0.0427384436624,0.0494493
1479425448133784412.jpg,-0.0357468189117,0.01130638
1479425448183782273.jpg,-0.0266082278013,0.04606424
1479425448233780330.jpg,-0.0239969068652,0.0889308
1479425448283749801.jpg,-0.0226892810315,0.192658
1479425448333826064.jpg,-0.0226892810315,0.20477
1479425448383792183.jpg,-0.0226892810315,0.2027544
1479425448433778649.jpg,-0.0226892810315,0.1364240
1479425448483793143.jpg,-0.0244346093386,0.1213450
1479425448533885890.jpg,-0.0244346093386,0.117839
1479425448583862227.jpg,-0.0244346093386,0.134758
1479425448633847925.jpg,-0.0244346093386,0.1945829
1479425448683822662.jpg,-0.0244346093386,0.1709284
1479425448733882312.jpg,-0.0244346093386,0.1295528
1479425448783845387.jpg,-0.0244346093386,0.1621204
1479425448833950015.jpg,-0.0244346093386,0.1468131
1479425448883924440.jpg,-0.0244346093386,0.1540276
1479425448933879663.jpg,-0.0244346093386,0.2137103
1479425448983876216.jpg,-0.0232274673822,0.2600504
1479425449034016614.jpg,-0.0226892810315,0.2494284
1479425449083989539.jpg,-0.0226892810315,0.2045372
1479425449134003281.jpg,-0.0226892810315,0.1404029
1479425449183978806.jpg,-0.0209439508617,0.1137051
1479425449233996144.jpg,-0.0209439508617,0.1125131
1479425449283962329.jpg,-0.0209439508617,0.0836377
1479425449333971165.jpg,-0.0191986225545,0.0879843
1479425449383983954.jpg,-0.0191986225545,0.11692650
1479425449434025534.jpg,-0.0191986225545,0.1512048
1479425449483987552.jpg,-0.0191986225545,0.1451404
1479425449534040093.jpg,-0.0191986225545,0.13360
1479425449584053959.jpg,-0.0191986225545,0.1512112
1479425449634016171.jpg,-0.0191986225545,0.0976011
1479425449684123260.jpg,-0.0191986225545,0.01153261
1479425449734027001.jpg,-0.0191986225545,0.03046649
1479425449784082050.jpg,-0.0191986225545,0.01918599
1479425449834134569.jpg,-0.0174532923847,0.032013
1479425449884087282.jpg,-0.0146306582759,0.0786580
1479425449934088214.jpg,-0.00657460355223,0.0832684
1479425449984134982.jpg,0.00389792435055,0.0729128
1479425450034140940.jpg,0.0141650941707,0.0911503
1479425450084078501.jpg,0.0174532923847,0.0970793
1479425450134193600.jpg,0.0174532923847,0.1036055
1479425450184172865.jpg,0.0174532923847,0.1276024
1479425450234144378.jpg,0.0174532923847,0.1727286
1479425450284149775.jpg,0.0164130735924,0.10381640
1479425450334262000.jpg,0.0157079640776,0.03711183
1479425450384178750.jpg,0.0157079640776,0.0441075
1479425450434161961.jpg,0.0157079640776,0.0553041
1479425450484147791.jpg,0.0139626339078,0.0934910
1479425450534184818.jpg,0.0157079640776,0.1376649
1479425450584162450.jpg,0.0157079640776,0.1324015
1479425450634258305.jpg,0.0139626339078,0.1610028
1479425450684227110.jpg,0.0112286509356,0.091873
1479425450734209984.jpg,0.0104719754308,0.0692419
1479425450784248908.jpg,0.00949656645641,0.09438833
1479425450834260421.jpg,0.00688555888628,0.0835679
1479425450884230583.jpg,0.00523598771542,0.08338
1479425450934345661.jpg,0.00523598771542,0.10580812
1479425450984309065.jpg,0.00428557726147,0.01641899
1479425451034286630.jpg,0.00174532923847,.003661017
1479425451084317905.jpg,0.00174532923847,.02795161
1479425451134304083.jpg,0.00174532923847,0.01197146
1479425451184289528.jpg,0.00174532923847,0.02565840
1479425451234414501.jpg,0.00174532923847,0.07000942
1479425451284350407.jpg,0.00174532923847,0.07929966
1479425451334284259.jpg,0.00174532923847,.0645408
1479425451384384161.jpg,0.00174532923847,.09667098
1479425451434326964.jpg,0.00174532923847,0.02448937
1479425451484368953.jpg,0.000863254577075,.0061730
1479425451534399242.jpg,-0.00525730796876,.01183114
1479425451584434387.jpg,-0.0200794795376,0.00848648
1479425451634350263.jpg,-0.0383463288982,0.0658670
1479425451684382956.jpg,-0.0540681667379,0.1221089
1479425451734356975.jpg,-0.0575958639383,0.0911235
1479425451784399230.jpg,-0.0567548736755,.01969230
1479425451834383177.jpg,-0.0541563529625,.03994365
1479425451884425416.jpg,-0.0489642485872,.0930196
1479425451934441674.jpg,-0.0385434929834,.1052722
1479425451984403693.jpg,-0.0246920494294,.0829443
1479425452034457721.jpg,-0.00558596839946,.03464407
1479425452084417312.jpg,0.0162174822208,.02718497
1479425452134520843.jpg,0.0380955629401,0.002997962
1479425452184466002.jpg,0.0521901355025,0.003826419
1479425452234335175.jpg,0.0558505356312,0.00070345
1479425452284375611.jpg,0.0498477744951,.00861059
1479425452334564662.jpg,0.0438328147382,0.04672821
1479425452384627152.jpg,0.0383972451091,0.12346268
1479425452434545378.jpg,0.0366519130766,0.2045072
1479425452484609213.jpg,0.0383972451091,0.2000857
1479425452534553900.jpg,0.0417505788815,0.1446769
1479425452584569515.jpg,0.0426253382784,0.0992068
1479425452634553611.jpg,0.045378562063,.02032777
1479425452684562980.jpg,0.0446747623844,.00887811
1479425452734636836.jpg,0.0420595156653,0.01165363
1479425452784608361.jpg,0.0418879017234,.02692074
1479425452834609980.jpg,0.0418879017234,0.05222651
1479425452884611953.jpg,0.0376993089608,0.05295923
1479425452934601849.jpg,0.03159968801,0.02522705
1479425452984630588.jpg,0.0289858678152,0.0869336
1479425453034674381.jpg,0.0246277800307,0.07798833
1479425453084683167.jpg,0.0185236823053,0.11020417
1479425453134711461.jpg,0.0141671722753,0.0802778
1479425453184665706.jpg,0.0139626339078,0.1038188
1479425453234723205.jpg,0.0139626339078,0.166443
1479425453284690109.jpg,0.0074387494326,0.2218279
1479425453334712197.jpg,0.00197699965677,0.1567706
1479425453384695179.jpg,-0.000630310508041,0.01969491
1479425453434771997.jpg,-0.00349065847695,.0720647
1479425453484719139.jpg,-0.00821815356705,.1376226
1479425453534887926.jpg,-0.0137149284541,.1747746
1479425453584746259.jpg,-0.018060700695,.099004
1479425453634743110.jpg,-0.022415092883,0.04356918
1479425453684792122.jpg,-0.0285214702875,0.08672827
1479425453734799602.jpg,-0.0360848818357,0.04684001
1479425453784765115.jpg,-0.0424676630618,0.11165447
1479425453834837075.jpg,-0.0471238903701,0.0865243
1479425453884781104.jpg,-0.0523598790169,0.04579013
1479425453934842652.jpg,-0.0555417245778,0.05598594
1479425453984831513.jpg,-0.0558505356312,.05164915
1479425454034831660.jpg,-0.0558505356312,.01045987
1479425454084836219.jpg,-0.0558505356312,.05639363
1479425454134878742.jpg,-0.0558505356312,.065177
1479425454184883542.jpg,-0.054105207324,.02725039
1479425454234889377.jpg,-0.054105207324,.0297878
1479425454284867819.jpg,-0.0523598790169,0.03273312
1479425454334887035.jpg,-0.0415967729733,0.04560998
1479425454384960133.jpg,-0.0258922987781,0.0340477
1479425454434866999.jpg,-0.00714305439182,0.0635099
1479425454484877099.jpg,0.010670411978,0.0938764
1479425454534965755.jpg,0.0205567319992,0.08816545
1479425454584960425.jpg,0.0204678492811,0.03381807
1479425454634985147.jpg,0.0130225248384,0.00444436
1479425454684962544.jpg,-0.00138616395736,0.02429282
1479425454734974049.jpg,-0.0162073486133,0.004282423
1479425454784969623.jpg,-0.0305715727748,.1346605
1479425454834992068.jpg,-0.0349065847695,.1848860
1479425454885024662.jpg,-0.0349065847695,.159639
1479425454935000744.jpg,-0.0318598940652,.1137322
1479425454985024030.jpg,-0.0300956352463,0.05886685
1479425455034974159.jpg,-0.0314159281552,0.0972722
1479425455084988816.jpg,-0.0335669160378,0.05578496
1479425455135196249.jpg,-0.0349065847695,.0253667
1479425455185043601.jpg,-0.0349065847695,.1166394
1479425455235022567.jpg,-0.0361668787354,.1258691
1479425455285050614.jpg,-0.0387798548856,.1078038
1479425455335094080.jpg,-0.0431413165227,.08205441
1479425455385076496.jpg,-0.045378562063,.04737508
1479425455435061538.jpg,-0.045378562063,0.0947137
1479425455485082736.jpg,-0.0471238903701,0.096433
1479425455535127618.jpg,-0.0471238903701,0.00594879
1479425455585094908.jpg,-0.0471238903701,.000975713
1479425455635124585.jpg,-0.0471238903701,0.04583347
1479425455685131513.jpg,-0.0471238903701,.0993912
1479425455735105758.jpg,-0.0471238903701,.15527
1479425455785133934.jpg,-0.0471238903701,.02125992
1479425455835194894.jpg,-0.0471238903701,0.06095177
1479425455885189938.jpg,-0.0471238903701,0.1355134
1479425455935224714.jpg,-0.0471238903701,0.1659467
1479425455985211822.jpg,-0.0471238903701,0.1377479
1479425456035194304.jpg,-0.0471238903701,0.09803466
1479425456085192347.jpg,-0.0471238903701,.00833038
1479425456135205196.jpg,-0.0471238903701,.01805639
1479425456185239597.jpg,-0.0471238903701,.01929275
1479425456235223757.jpg,-0.0471238903701,.01469998
1479425456285289737.jpg,-0.0471238903701,0.0386455
1479425456335235126.jpg,-0.0471238903701,0.10028221
1479425456385302974.jpg,-0.045378562063,0.1546267
1479425456435270061.jpg,-0.0425290267773,0.135788
1479425456485283777.jpg,-0.0379449233684,0.1290675
1479425456535173529.jpg,-0.0281703159651,0.0749493
1479425456585276789.jpg,-0.013211137396,0.0526408
1479425456635797438.jpg,0.00159152272113,0.0999048
1479425456685307525.jpg,0.0178556940472,0.1701462
1479425456735295991.jpg,0.0272422715875,0.1093794
1479425456785300349.jpg,0.0298394467841,0.01810624
1479425456835252850.jpg,0.0314159281552,0.0202123
1479425456885298305.jpg,0.0295234559539,0.006739516
1479425456935439781.jpg,0.0251399013664,0.078916
1479425456985195670.jpg,0.0208022095351,0.1130912
1479425457035293970.jpg,0.0191986225545,0.1466711
1479425457085310967.jpg,0.0191986225545,0.180895
1479425457135319871.jpg,0.0174532923847,0.184884
1479425457185327174.jpg,0.0174532923847,0.217729
1479425457235454552.jpg,0.0174532923847,0.141550
1479425457285396179.jpg,0.0173391774304,0.199556
1479425457335680191.jpg,0.0157079640776,0.1981618
1479425457385403889.jpg,0.0157079640776,0.1242246
1479425457435365862.jpg,0.0157079640776,0.2296843
1479425457485440946.jpg,0.0138690309542,0.2723752
1479425457535450517.jpg,0.00776952440001,0.2176212
1479425457585440122.jpg,0.00159427588995,0.2157040
1479425457635453799.jpg,-0.00806871496081,0.0867903
1479425457685490309.jpg,-0.0230337510116,.01191771
1479425457735463426.jpg,-0.0448001128711,0.0201753
1479425457785461222.jpg,-0.0647810042627,0.10682282
1479425457835461298.jpg,-0.0750491544604,0.1000017
1479425457885465463.jpg,-0.0732682431085,0.1033292
1479425457935443994.jpg,-0.0636204964338,0.08326176
1479425457985574404.jpg,-0.0469381320027,0.0672351
1479425458035516248.jpg,-0.0225679110537,0.10855847
1479425458085493111.jpg,2.56344534706e-05,0.1246543
1479425458136360647.jpg,0.0123629653642,0.1794280
1479425458185513500.jpg,0.019192970839,0.191441
1479425458235501711.jpg,0.0209439508617,0.2383854
1479425458285570854.jpg,0.0192137077325,0.2104387
1479425458335571469.jpg,0.0183459227644,0.2103851
1479425458385563406.jpg,0.0174532923847,0.1781114
1479425458435515237.jpg,0.0174532923847,0.152266
1479425458485591816.jpg,0.0174532923847,0.0679119
1479425458535558462.jpg,0.0191986225545,0.0640343
1479425458585637408.jpg,0.0208917700011,0.04677548
1479425458635623430.jpg,0.0217564697731,0.08177201
1479425458685606031.jpg,0.0243647436456,0.148002
1479425458735633876.jpg,0.0337998107135,0.1269341
1479425458785721635.jpg,0.0503007588783,0.1951882
1479425458835615526.jpg,0.0696309131469,0.2203033
1479425458885675290.jpg,0.0784465863188,0.236380
1479425458935565509.jpg,0.0802851468325,0.2259152
1479425458985707633.jpg,0.0802851468325,0.2277276
1479425459035786213.jpg,0.096334262292,0.257361
1479425459085797381.jpg,0.134909679228,0.252108
1479425459135788300.jpg,0.172065925116,0.2239983
1479425459185786240.jpg,0.194972386498,0.2321841
1479425459235825132.jpg,0.200712859631,0.2358575
1479425459285815544.jpg,0.197361765975,0.3322754
1479425459335818316.jpg,0.188070987904,0.3140829
1479425459385787916.jpg,0.185004904866,0.3201542
1479425459435785050.jpg,0.193069436159,0.295510
1479425459485754631.jpg,0.21536627283,0.2502631
1479425459535766306.jpg,0.237697700187,0.248314
1479425459585771912.jpg,0.244346097112,0.2305685
1479425459636465071.jpg,0.241123556023,0.2521483
1479425459685848966.jpg,0.229227683671,0.294526
1479425459735915311.jpg,0.217493222843,0.3870929
1479425459786004828.jpg,0.214675500989,0.4105079
1479425459835837416.jpg,0.214675500989,0.4574040
1479425459885872479.jpg,0.214675500989,0.4521865
1479425459935836098.jpg,0.214044540863,0.466992
1479425459985895144.jpg,0.209676809014,0.460949
1479425460035898639.jpg,0.209439516068,0.446883
1479425460085913121.jpg,0.209439516068,0.44614
1479425460135915916.jpg,0.21180183549,0.4531285
1479425460185897187.jpg,0.217637428617,0.482737
1479425460235891152.jpg,0.228086913691,0.4730355
1479425460285874473.jpg,0.238546818151,0.4452299
1479425460335911555.jpg,0.242600768805,0.4254584
1479425460385924823.jpg,0.244054889485,0.4199192
1479425460435939785.jpg,0.244346097112,0.4208267
1479425460485916173.jpg,0.242600768805,0.4624469
1479425460535995187.jpg,0.240855440497,0.517627
1479425460585919323.jpg,0.240855440497,0.524679
1479425460636021329.jpg,0.240855440497,0.52874
1479425460686012382.jpg,0.240855440497,0.5095264
1479425460735978366.jpg,0.240855440497,0.4891104
1479425460786022659.jpg,0.240855440497,0.4843850
1479425460836126575.jpg,0.240855440497,0.4498714
1479425460886062982.jpg,0.240855440497,0.410119
1479425460936039201.jpg,0.240855440497,0.3645693
1479425460986067216.jpg,0.240855440497,0.3255768
1479425461036044239.jpg,0.240855440497,0.2678687
1479425461086025165.jpg,0.240855440497,0.2783250
1479425461136092742.jpg,0.240855440497,0.2121463
1479425461186041375.jpg,0.240855440497,0.275348
1479425461236058072.jpg,0.240855440497,0.3398291
1479425461286099435.jpg,0.240855440497,0.3559125
1479425461336139116.jpg,0.240855440497,0.4656817
1479425461386151397.jpg,0.242180896832,0.424562
1479425461436092381.jpg,0.250023725406,0.3546810
1479425461486115901.jpg,0.260484687135,0.2685948
1479425461536098853.jpg,0.270056942946,0.1500919
1479425461586114145.jpg,0.277053557236,0.1173788
1479425461636214238.jpg,0.281844773407,0.2265764
1479425461686225785.jpg,0.293586815755,0.3113579
1479425461736150276.jpg,0.304485005321,0.393875
1479425461786111572.jpg,0.314456296292,0.3581228
1479425461836053567.jpg,0.323246757561,0.297308
1479425461886149455.jpg,0.324631243944,0.2756597
1479425461936239444.jpg,0.322510055477,0.2468703
1479425461986247230.jpg,0.318150034215,0.2894550
1479425462036292389.jpg,0.317649930716,0.2841159
1479425462086339659.jpg,0.317649930716,0.3415132
1479425462136375243.jpg,0.315540836556,0.4145926
1479425462186258632.jpg,0.307022339689,0.4944937
1479425462236287595.jpg,0.289775427678,0.48362
1479425462286259544.jpg,0.263854646865,0.5156033
1479425462336263555.jpg,0.235121572788,0.580972
1479425462386336544.jpg,0.20456667226,0.5446932
1479425462436366156.jpg,0.175791072242,0.4617548
1479425462486333565.jpg,0.145334730761,0.4015465
1479425462536357592.jpg,0.115121542441,0.33286
1479425462586437466.jpg,0.0871987907398,0.2409322
1479425462636389990.jpg,0.0637070402551,0.1469153
1479425462686412613.jpg,0.0517931287782,0.1232594
1479425462736443337.jpg,0.0506145469844,0.1010053
1479425462786339435.jpg,0.0517522065608,0.232988
1479425462836441371.jpg,0.0523598790169,0.2098779
1479425462886374748.jpg,0.0523598790169,0.1771785
1479425462936411672.jpg,0.0521138403327,0.226201
1479425462986389593.jpg,0.0523598790169,0.2049666
1479425463036419577.jpg,0.0523598790169,0.1871735
1479425463086398960.jpg,0.0506145469844,0.1401529
1479425463136517686.jpg,0.0467059414072,0.2573703
1479425463186442372.jpg,0.0397182947117,0.28958
1479425463236508913.jpg,0.0327386988548,0.278498
1479425463286463571.jpg,0.0268512796549,0.244375
1479425463336416846.jpg,0.0261799395084,0.2188211
1479425463386544935.jpg,0.0261799395084,0.2339989
1479425463436580362.jpg,0.0261799395084,0.2168912
1479425463486542942.jpg,0.0261799395084,0.2597531
1479425463536555320.jpg,0.0244346093386,0.3293099
1479425463586548994.jpg,0.0244346093386,0.3824111
1479425463636538475.jpg,0.0244346093386,0.3588572
1479425463686540439.jpg,0.0234154829011,0.3557823
1479425463736563501.jpg,0.0225449091217,0.3604154
1479425463786541648.jpg,0.0199387683574,0.3844134
1479425463836571234.jpg,0.0119907116648,0.393718
1479425463886551352.jpg,0.00326405073524,0.283514
1479425463936636948.jpg,-0.00373364859472,0.2225087
1479425463986676844.jpg,-0.0141920443097,0.3195052
1479425464036541085.jpg,-0.0262782016614,0.3525358
1479425464086638268.jpg,-0.0316017277658,0.300988
1479425464136608112.jpg,-0.0349065847695,0.3143642
1479425464186611296.jpg,-0.0322072815499,0.3561387
1479425464236603193.jpg,-0.0278534243238,0.324235
1479425464286627281.jpg,-0.0244346093386,0.1872755
1479425464336639025.jpg,-0.0226892810315,0.0936439
1479425464386624593.jpg,-0.0226892810315,0.08661339
1479425464436634617.jpg,-0.0208974375982,0.0661709
1479425464486686174.jpg,-0.01736807679,0.0987711
1479425464536723116.jpg,-0.0121788944663,0.1967081
1479425464586654079.jpg,-0.00433798098518,0.2866998
1479425464636737631.jpg,0.00350811784411,0.1866228
1479425464686718454.jpg,0.00961044864139,0.1478063
1479425464736677121.jpg,0.0139626339078,0.1260744
1479425464786819578.jpg,0.0279637317675,0.1364935
1479425464836759993.jpg,0.0765685986669,0.195475
1479425464886744466.jpg,0.136862345306,0.1362324
1479425464936803774.jpg,0.184519643184,0.2031724
1479425464986752484.jpg,0.207625566462,0.2124533
1479425465036782011.jpg,0.204293398477,0.1467847
1479425465086825944.jpg,0.185205409112,0.357756
1479425465136802389.jpg,0.160812223251,0.4186054
1479425465186824434.jpg,0.138064339828,0.444168
1479425465236787478.jpg,0.122385120037,0.4756052
1479425465286839373.jpg,0.116132488169,0.4806361
1479425465336790704.jpg,0.11344639957,0.4064852
1479425465386827745.jpg,0.111701071262,0.3754836
1479425465436888835.jpg,0.111701071262,0.363705
1479425465486704280.jpg,0.106671425744,0.301417
1479425465536740826.jpg,0.0929314128677,0.2517459
1479425465586851290.jpg,0.0704323846918,0.186529
1479425465636861208.jpg,0.0426716516275,0.1689016
1479425465686863460.jpg,0.0154261204722,0.2051279
1479425465736850570.jpg,-0.00137074575728,0.1905957
1479425465786885844.jpg,-0.0069813169539,0.1391112
1479425465836991130.jpg,-0.0069813169539,0.1756471
1479425465886884016.jpg,-0.00276705615854,0.309617
1479425465936951597.jpg,-0.000148323209107,0.1632214
1479425465986941594.jpg,0.00318025997397,0.114861
1479425466036861894.jpg,0.0118798940135,0.0726750
1479425466086876737.jpg,0.026170036923,0.0688696
1479425466136972790.jpg,0.0479655838271,0.1597024
1479425466187045408.jpg,0.0722062845628,0.3656472
1479425466236967408.jpg,0.0917137780636,0.2583880
1479425466286924703.jpg,0.0977384373546,0.2113713
1479425466337047501.jpg,0.0977384373546,0.2400838
1479425466387068708.jpg,0.0953237264075,0.288237
1479425466437097862.jpg,0.0942477807403,0.3555921
1479425466486985077.jpg,0.0990312995946,0.339562
1479425466537029996.jpg,0.106236628795,0.2889280
1479425466587146615.jpg,0.108851305316,0.2960117
1479425466636982407.jpg,0.11318720908,0.2965163
1479425466687154186.jpg,0.11756902428,0.257622
1479425466737019562.jpg,0.126892977588,0.2516485
1479425466787107269.jpg,0.133257979026,0.2952661
1479425466837157829.jpg,0.140850677868,0.2791146
1479425466887161583.jpg,0.143116995692,0.263362
1479425466937061748.jpg,0.143116995692,0.2355886
1479425466987144748.jpg,0.14545058527,0.2359799
1479425467037250592.jpg,0.151278393357,0.2545994
1479425467087097662.jpg,0.165106877999,0.2495806
1479425467137030932.jpg,0.188339064968,0.2511575
1479425467187091121.jpg,0.212759293273,0.2623081
1479425467237121179.jpg,0.234322227644,0.3202449
1479425467287147926.jpg,0.251212748593,0.3380247
1479425467337226793.jpg,0.257978861917,0.3607360
1479425467387190438.jpg,0.26354470849,0.3491930
1479425467437240204.jpg,0.267035365105,0.3202748
1479425467487131527.jpg,0.267035365105,0.3263814
1479425467537124339.jpg,0.267035365105,0.3140612
1479425467587213312.jpg,0.26354470849,0.2991261
1479425467637198914.jpg,0.26354470849,0.275380
1479425467687245795.jpg,0.26354470849,0.2306572
1479425467737249898.jpg,0.26354470849,0.2251989
1479425467787180376.jpg,0.26354470849,0.207885
1479425467837327756.jpg,0.262195965258,0.2525381
1479425467887243591.jpg,0.242841559826,0.2488954
1479425467937326324.jpg,0.210981943249,0.258958
1479425467987181003.jpg,0.177097233274,0.2110654
